장소명,x,y,주소,ID,카테고리,그룹코드,전화번호,상세URL,상권,업종
101호,126.899732500123,37.555778784604,서울 마포구 망원동 418-17,717145476,음식점 > 술집 > 와인바,FD6,02-3143-1015,http://place.map.kakao.com/717145476,망리단길,호프-간이주점
글래스트레인,126.90633315719109,37.552778477724175,서울 마포구 망원동 394-91,1748676286,음식점 > 술집 > 와인바,FD6,010-3239-9059,http://place.map.kakao.com/1748676286,망리단길,호프-간이주점
콜린,126.90323625402252,37.55586189677578,서울 마포구 망원동 409-40,78638994,음식점 > 술집 > 와인바,FD6,없음,http://place.map.kakao.com/78638994,망리단길,호프-간이주점
망원옥상,126.904633333051,37.5563477699722,서울 마포구 망원동 415-34,1575163805,음식점 > 술집 > 와인바,FD6,없음,http://place.map.kakao.com/1575163805,망리단길,호프-간이주점
살롱드낭만,126.907705270324,37.5569601862984,서울 마포구 망원동 485-28,1279861713,음식점 > 술집 > 칵테일바,FD6,0503-7152-1561,http://place.map.kakao.com/1279861713,망리단길,호프-간이주점
계월,126.908101771846,37.5566451465695,서울 마포구 망원동 57-41,953494282,음식점 > 술집 > 칵테일바,FD6,02-6925-6386,http://place.map.kakao.com/953494282,망리단길,호프-간이주점
망원술집,126.90855683115,37.5574933381553,서울 마포구 망원동 57-419,1005785183,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/1005785183,망리단길,호프-간이주점
시장맥주,126.9068357819844,37.55538275828223,서울 마포구 망원동 412-54,333986853,"음식점 > 술집 > 호프,요리주점",FD6,02-6091-2841,http://place.map.kakao.com/333986853,망원시장,호프-간이주점
유진,126.903106892131,37.5596234529961,서울 마포구 망원동 475-40,207057190,"음식점 > 술집 > 호프,요리주점",FD6,0503-7151-3616,http://place.map.kakao.com/207057190,KB국민은행 망원동지점,호프-간이주점
망원양조,126.901532457783,37.55454323006,서울 마포구 망원동 406-13,204344934,"음식점 > 술집 > 호프,요리주점",FD6,0502-5551-7859,http://place.map.kakao.com/204344934,망리단길,호프-간이주점
시우,126.908792796196,37.5561068860684,서울 마포구 망원동 376-9,1448010208,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/1448010208,망리단길,호프-간이주점
오시오,126.910384875891,37.5553981192908,서울 마포구 망원동 378-3,8014880,"음식점 > 술집 > 호프,요리주점",FD6,1544-1864,http://place.map.kakao.com/8014880,망원역,호프-간이주점
반달포차,126.906355853298,37.5599639483233,서울 마포구 망원동 477-23,1237404281,음식점 > 술집 > 실내포장마차,FD6,없음,http://place.map.kakao.com/1237404281,KB국민은행 망원동지점,호프-간이주점
전조,126.905314059236,37.5523379779787,서울 마포구 망원동 394-116,321818491,음식점 > 술집,FD6,없음,http://place.map.kakao.com/321818491,망리단길,호프-간이주점
브로크백 망원,126.906378518407,37.5527037308803,서울 마포구 망원동 394-92,1387581127,음식점 > 술집,FD6,없음,http://place.map.kakao.com/1387581127,망리단길,호프-간이주점
okens Seoul 망원 익스프레스,126.899350741261,37.5560487589588,서울 마포구 망원동 418-22,1229061292,음식점 > 술집,FD6,010-8670-0262,http://place.map.kakao.com/1229061292,망리단길,호프-간이주점
끄을림,126.90273938166,37.5567624857037,서울 마포구 망원동 416-44,165099900,"음식점 > 한식 > 육류,고기",FD6,없음,http://place.map.kakao.com/165099900,망리단길,한식음식점
옥수당 망원시장점,126.906590472991,37.555160919111,서울 마포구 망원동 401-1,1702037725,음식점,FD6,없음,http://place.map.kakao.com/1702037725,망리단길,제과점
자연애곳간 망원시장점,126.905900690958,37.5574056564244,서울 마포구 망원동 486-39,434571701,음식점 > 한식,FD6,070-8844-2343,http://place.map.kakao.com/434571701,망원시장,한식음식점
돌쇠떡고을 월드컵시장점,126.905533522455,37.5577837819745,서울 마포구 망원동 423-13,22000184,"음식점 > 간식 > 떡,한과",FD6,02-322-2210,http://place.map.kakao.com/22000184,망원월드컵시장,제과점
홍어전문점,126.905652726923,37.5601841327299,서울 마포구 망원동 478-1,21410660,"음식점 > 한식 > 해물,생선",FD6,02-334-8688,http://place.map.kakao.com/21410660,KB국민은행 망원동지점,한식음식점
카페인중독 망원점,126.904040409908,37.560672975449,서울 마포구 망원동 473-5,682940004,음식점 > 카페 > 커피전문점 > 카페인중독,CE7,02-322-4988,http://place.map.kakao.com/682940004,마포구청역 7번,커피-음료
퓸즈 망원점,126.9036799622473,37.55844812111902,서울 마포구 망원동 426-13,1230957796,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/1230957796,동교초등학교,커피-음료
얼라이브214,126.90833842739382,37.55562359966335,서울 마포구 망원동 375-8,1558684636,음식점 > 카페,CE7,02-6487-2114,http://place.map.kakao.com/1558684636,망리단길,커피-음료
올위크,126.90673820735626,37.55376358879292,서울 마포구 망원동 57-208,1550572588,음식점 > 카페 > 커피전문점,CE7,010-2467-0017,http://place.map.kakao.com/1550572588,망리단길,커피-음료
달리는커피 서울망원점,126.904815595027,37.5607564946208,서울 마포구 망원동 476-2,604826644,음식점 > 카페 > 커피전문점 > 달리는커피,CE7,070-8287-1498,http://place.map.kakao.com/604826644,KB국민은행 망원동지점,커피-음료
뉴케이스 망원본점,126.89477275636692,37.55450135940114,서울 마포구 망원동 205-8,1299166899,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1299166899,망리단길,커피-음료
투썸플레이스 마포망원점,126.904931379478,37.5613800774614,서울 마포구 망원동 474-3,1673804360,음식점 > 카페 > 커피전문점 > 투썸플레이스,CE7,02-6956-1118,http://place.map.kakao.com/1673804360,마포구청역 7번,커피-음료
제로투원카페,126.903982843311,37.5623154450638,서울 마포구 망원동 472-19,2111985961,음식점 > 카페,CE7,없음,http://place.map.kakao.com/2111985961,마포구청역 7번,커피-음료
차차,126.906343484693,37.5598990667603,서울 마포구 망원동 478-9,186054313,음식점 > 카페,CE7,0507-1360-7921,http://place.map.kakao.com/186054313,KB국민은행 망원동지점,커피-음료
설빙 서울망원점,126.909240521333,37.5564739369448,서울 마포구 망원동 377-1,350204016,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,CE7,02-323-5200,http://place.map.kakao.com/350204016,망원역,커피-음료
고망고 망원점,126.907977569075,37.5554890703695,서울 마포구 망원동 57-91,424480769,음식점 > 카페 > 생과일전문점 > 고망고,CE7,1522-1028,http://place.map.kakao.com/424480769,망리단길,커피-음료
80호 자유,126.90824641442,37.555902837352,서울 마포구 망원동 57-80,1422574279,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1422574279,망리단길,커피-음료
더파인트,126.908349823341,37.5574075829315,서울 마포구 망원동 57-364,1616501763,음식점 > 카페,CE7,02-323-0410,http://place.map.kakao.com/1616501763,망리단길,커피-음료
딥블루레이크,126.90568086892758,37.55581612205953,서울 마포구 망원동 411-12,27481601,음식점 > 카페,CE7,02-333-8532,http://place.map.kakao.com/27481601,망원시장,커피-음료
키오스크,126.906959306097,37.5543395006634,서울 마포구 망원동 57-194,1437578764,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1437578764,망리단길,커피-음료
메가MGC커피 망원망리단길점,126.90660363601,37.552775087989,서울 마포구 망원동 338-79,166693761,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,02-332-1254,http://place.map.kakao.com/166693761,망리단길,커피-음료
카페공명 망원책빵,126.908724257753,37.5556986813308,서울 마포구 망원동 376-18,1059570861,음식점 > 카페,CE7,070-8845-6304,http://place.map.kakao.com/1059570861,망리단길,커피-음료
도래노트,126.90348083757,37.5601499413251,서울 마포구 망원동 475-2,1761764859,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1761764859,KB국민은행 망원동지점,커피-음료
꼬르소산도,126.904786226524,37.5615998036139,서울 마포구 망원동 474-2,728136862,음식점 > 카페 > 테마카페 > 디저트카페,CE7,02-338-3383,http://place.map.kakao.com/728136862,마포구청역 7번,커피-음료
스타벅스 망원한강공원점,126.89591772587283,37.55392483489065,서울 마포구 망원동 205-8,1752574662,음식점 > 카페 > 커피전문점 > 스타벅스,CE7,1522-3232,http://place.map.kakao.com/1752574662,망리단길,커피-음료
도쿄빙수 본점,126.90513684907432,37.556435572316495,서울 마포구 망원동 414-56,445276408,음식점 > 카페 > 테마카페 > 디저트카페,CE7,02-6409-5692,http://place.map.kakao.com/445276408,망원시장,커피-음료
모아새,126.905928255376,37.5534845380137,서울 마포구 망원동 395-17,1419330175,음식점 > 카페 > 테마카페 > 디저트카페,CE7,0507-1304-5881,http://place.map.kakao.com/1419330175,망리단길,커피-음료
두두리두팡 망원본점,126.90792037251232,37.55690449241811,서울 마포구 망원동 57-375,1657237532,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-8810-2379,http://place.map.kakao.com/1657237532,망리단길,커피-음료
올웨이즈어거스트,126.9035188691369,37.55610990229458,서울 마포구 망원동 415-53,879138848,음식점 > 카페,CE7,없음,http://place.map.kakao.com/879138848,망리단길,커피-음료
아브르드팡,126.908171519112,37.5569884807501,서울 마포구 망원동 57-371,1900464075,음식점 > 카페,CE7,070-8657-0676,http://place.map.kakao.com/1900464075,망리단길,커피-음료
스몰커피바,126.9065220146673,37.552886747118166,서울 마포구 망원동 338-76,26966495,음식점 > 카페,CE7,02-323-2483,http://place.map.kakao.com/26966495,망리단길,커피-음료
레이지독케이크,126.906396600701,37.5563428740222,서울 마포구 망원동 414-25,924273495,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-8287-0374,http://place.map.kakao.com/924273495,망원시장,커피-음료
몬스터스토리지 메종망원점,126.909128151824,37.5558107165362,서울 마포구 망원동 376-27,1427980191,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1427980191,망리단길,커피-음료
어레미,126.905170369035,37.5540975111066,서울 마포구 망원동 399-42,642988041,음식점 > 카페,CE7,02-594-5577,http://place.map.kakao.com/642988041,망리단길,커피-음료
해브어,126.90791956024503,37.55572508644227,서울 마포구 망원동 57-135,75453582,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/75453582,망리단길,커피-음료
포스트노빌즈,126.903420221648,37.5536230688153,서울 마포구 망원동 397-14,282328816,음식점 > 카페 > 커피전문점,CE7,0503-7153-6707,http://place.map.kakao.com/282328816,망리단길,커피-음료
리파인드카페,126.90872399271,37.556843848602,서울 마포구 망원동 57-11,1220444490,음식점 > 카페,CE7,070-4066-0113,http://place.map.kakao.com/1220444490,망원역,커피-음료
네르,126.90807958949628,37.5562766214518,서울 마포구 망원동 57-65,2123162656,음식점 > 카페,CE7,없음,http://place.map.kakao.com/2123162656,망리단길,커피-음료
카페핀드,126.905866085822,37.5525258269098,서울 마포구 망원동 394-124,1653632254,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1653632254,망리단길,커피-음료
카페 고잉홈,126.901431801084,37.5613663957233,서울 마포구 망원동 468-17,1228102379,음식점 > 카페,CE7,070-3433-5235,http://place.map.kakao.com/1228102379,마포구청역 7번,커피-음료
크리머리,126.905439458847,37.5525101690552,서울 마포구 망원동 394-110,257404114,음식점 > 카페 > 테마카페 > 디저트카페,CE7,0507-1367-6153,http://place.map.kakao.com/257404114,망리단길,커피-음료
평형,126.90460257223,37.5556197393534,서울 마포구 망원동 410-31,2131106327,음식점 > 카페,CE7,010-3217-9817,http://place.map.kakao.com/2131106327,망리단길,커피-음료
이어케이크,126.90461893673684,37.556987466302665,서울 마포구 망원동 414-83,742475019,음식점 > 카페,CE7,010-8128-7997,http://place.map.kakao.com/742475019,망리단길,커피-음료
카페카카,126.902872920191,37.5567689026162,서울 마포구 망원동 416-2,27302110,음식점 > 카페,CE7,070-8287-3776,http://place.map.kakao.com/27302110,망리단길,커피-음료
나탈레,126.905515062186,37.5544771073891,서울 마포구 망원동 400-8,386734379,음식점 > 카페,CE7,없음,http://place.map.kakao.com/386734379,망리단길,커피-음료
메이크베러띵스,126.90808033984608,37.55566574589081,서울 마포구 망원동 57-88,590814081,음식점 > 카페 > 커피전문점,CE7,010-9001-2314,http://place.map.kakao.com/590814081,망리단길,커피-음료
피피커피,126.90504935467472,37.55225126963019,서울 마포구 망원동 394-75,20620718,음식점 > 카페 > 커피전문점,CE7,02-335-0242,http://place.map.kakao.com/20620718,망리단길,커피-음료
라뚜셩트베이커리,126.905878175087,37.5564109376785,서울 마포구 망원동 411-8,723311013,음식점 > 카페 > 테마카페 > 디저트카페,CE7,02-333-7701,http://place.map.kakao.com/723311013,망원시장,커피-음료
메가MGC커피 마포중앙점,126.90523270997056,37.56117038754383,서울 마포구 망원동 474-15,1592578597,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,02-3144-4898,http://place.map.kakao.com/1592578597,마포구청역 7번,커피-음료
제로어쎔,126.90217268511,37.5556582959742,서울 마포구 망원동 409-1,601066045,음식점 > 카페,CE7,없음,http://place.map.kakao.com/601066045,망리단길,커피-음료
메가MGC커피 망원시장점,126.905610669025,37.5576360801685,서울 마포구 망원동 423-15,1955254709,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,02-336-2033,http://place.map.kakao.com/1955254709,망원월드컵시장,커피-음료
카페 나기,126.90578713062,37.5595084925566,서울 마포구 망원동 479-42,1378396844,음식점 > 카페 > 커피전문점,CE7,0502-5553-3719,http://place.map.kakao.com/1378396844,KB국민은행 망원동지점,커피-음료
구황작물,126.90533846742892,37.5527245255999,서울 마포구 망원동 394-109,1129394942,음식점 > 카페,CE7,010-4101-4448,http://place.map.kakao.com/1129394942,망리단길,커피-음료
고드니 망원,126.90476083616726,37.5566497069308,서울 마포구 망원동 414-18,1213024880,음식점 > 카페 > 테마카페 > 디저트카페,CE7,0503-7152-6884,http://place.map.kakao.com/1213024880,망리단길,커피-음료
다다랩,126.90879280937408,37.55609607410533,서울 마포구 망원동 376-9,798968874,음식점 > 카페 > 커피전문점,CE7,0502-5553-1729,http://place.map.kakao.com/798968874,망리단길,커피-음료
프토빌,126.905390052733,37.5548887631193,서울 마포구 망원동 400-18,1392824555,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1392824555,망리단길,커피-음료
솔티웨이브,126.907302560833,37.5558885851527,서울 마포구 망원동 412-50,916347366,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-8844-1629,http://place.map.kakao.com/916347366,망리단길,커피-음료
퍼스널커피,126.903740207231,37.5547261510683,서울 마포구 망원동 405-32,1322416880,음식점 > 카페,CE7,070-8624-5404,http://place.map.kakao.com/1322416880,망리단길,커피-음료
버터크림팩토리,126.90602711044244,37.55947714892694,서울 마포구 망원동 479-6,1381727144,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/1381727144,KB국민은행 망원동지점,커피-음료
광합성카페,126.908436234127,37.557083291029,서울 마포구 망원동 57-36,1185919020,음식점 > 카페,CE7,02-333-6933,http://place.map.kakao.com/1185919020,망리단길,커피-음료
범골커피,126.905866340797,37.5568217829449,서울 마포구 망원동 414-67,963684615,음식점 > 카페,CE7,0502-5551-1428,http://place.map.kakao.com/963684615,망원시장,커피-음료
러브레플리카,126.9082972554832,37.55689757776472,서울 마포구 망원동 57-295,1145609942,음식점 > 카페,CE7,0503-7152-9150,http://place.map.kakao.com/1145609942,망리단길,커피-음료
Uig,126.901446547304,37.5570452277427,서울 마포구 망원동 420-4,659749618,음식점 > 카페,CE7,02-336-1256,http://place.map.kakao.com/659749618,동교초등학교,커피-음료
오늘의위로,126.901771697653,37.5610999840596,서울 마포구 망원동 467-18,332229567,음식점 > 카페,CE7,02-322-5203,http://place.map.kakao.com/332229567,마포구청역 7번,커피-음료
루아르커피바 망원,126.910526001279,37.5547368942134,서울 마포구 망원동 386-1,95032920,음식점 > 카페,CE7,없음,http://place.map.kakao.com/95032920,망원역,커피-음료
카펫 망원점,126.908672048619,37.5567483027376,서울 마포구 망원동 57-12,2090377910,음식점 > 카페,CE7,02-336-5712,http://place.map.kakao.com/2090377910,망원역,커피-음료
카페밤비 2호점,126.908029120574,37.556823487442,서울 마포구 망원동 57-498,1913867081,음식점 > 카페 > 테마카페 > 디저트카페,CE7,0507-1360-0534,http://place.map.kakao.com/1913867081,망리단길,커피-음료
마핑파,126.905859963363,37.5537944267612,서울 마포구 망원동 401-34,1148426905,음식점 > 카페,CE7,02-336-1600,http://place.map.kakao.com/1148426905,망리단길,커피-음료
파운드마켓 망원점,126.90345494104126,37.55565935140956,서울 마포구 망원동 409-44,1442818966,음식점 > 카페 > 테마카페 > 디저트카페,CE7,010-9501-6766,http://place.map.kakao.com/1442818966,망리단길,커피-음료
로트,126.903623648083,37.554719748997,서울 마포구 망원동 405-27,1314682474,음식점 > 카페,CE7,0502-5550-8719,http://place.map.kakao.com/1314682474,망리단길,커피-음료
찬찬커피로스터스,126.902176330387,37.5597956770215,서울 마포구 망원동 436-24,692735827,음식점 > 카페,CE7,02-6397-8008,http://place.map.kakao.com/692735827,마포구청역 7번,커피-음료
필리커피,126.905828421632,37.5581750502248,서울 마포구 망원동 517,266569400,음식점 > 카페,CE7,0502-5553-0343,http://place.map.kakao.com/266569400,KB국민은행 망원동지점,커피-음료
피우커피,126.902384058717,37.5549908318985,서울 마포구 망원동 405-1,1340459615,음식점 > 카페 > 커피전문점,CE7,없음,http://place.map.kakao.com/1340459615,망리단길,커피-음료
씨엘로,126.904008460632,37.5538163619867,서울 마포구 망원동 398-10,1063334494,음식점 > 카페,CE7,0507-1455-1395,http://place.map.kakao.com/1063334494,망리단길,커피-음료
플랩핑커피,126.901678137959,37.5616711378961,서울 마포구 망원동 469-14,87167692,음식점 > 카페 > 커피전문점,CE7,없음,http://place.map.kakao.com/87167692,마포구청역 7번,커피-음료
센토브,126.902133905639,37.5541572021977,서울 마포구 망원동 406-18,680429098,음식점 > 카페,CE7,0502-5551-9900,http://place.map.kakao.com/680429098,망리단길,커피-음료
빽다방 망원시장점,126.90816311243528,37.55553876968461,서울 마포구 망원동 375-8,514993416,음식점 > 카페 > 커피전문점 > 빽다방,CE7,02-332-2740,http://place.map.kakao.com/514993416,망리단길,커피-음료
컴포즈커피 망원시장점,126.9064909946548,37.55506983964038,서울 마포구 망원동 401-12,267571896,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,없음,http://place.map.kakao.com/267571896,망리단길,커피-음료
탭커피 망원점,126.900548140154,37.5568886019276,서울 마포구 망원동 420-1,1186855546,음식점 > 카페 > 커피전문점,CE7,없음,http://place.map.kakao.com/1186855546,동교초등학교,커피-음료
리벌티 망원,126.904038743708,37.5602071588765,서울 마포구 망원동 475-53,2130305474,음식점 > 카페,CE7,070-7636-3877,http://place.map.kakao.com/2130305474,KB국민은행 망원동지점,커피-음료
9램,126.904633333051,37.5563477699722,서울 마포구 망원동 415-34,173906030,음식점 > 카페,CE7,010-8838-4965,http://place.map.kakao.com/173906030,망리단길,커피-음료
보울리,126.907352716253,37.5537703795513,서울 마포구 망원동 338-67,387898908,음식점 > 카페 > 커피전문점,CE7,010-7161-0978,http://place.map.kakao.com/387898908,망리단길,커피-음료
레오띠,126.903900559479,37.5532378337506,서울 마포구 망원동 396-3,232805429,음식점 > 카페 > 테마카페 > 애견카페,CE7,0507-1367-1631,http://place.map.kakao.com/232805429,망리단길,커피-음료
빽다방 마포시민공원점,126.89915012684402,37.556268431086856,서울 마포구 망원동 419-3,996526822,음식점 > 카페 > 커피전문점 > 빽다방,CE7,02-332-8631,http://place.map.kakao.com/996526822,동교초등학교,커피-음료
나우올네버 now oR never,126.908351798166,37.5567192226808,서울 마포구 망원동 57-23,2028626364,음식점 > 카페 > 커피전문점,CE7,0507-1305-8794,http://place.map.kakao.com/2028626364,망리단길,커피-음료
커피무카24 망원점,126.903842686356,37.557763496105,서울 마포구 망원동 427-16,2097572982,음식점 > 카페 > 테마카페 > 무인카페,CE7,0502-5550-8037,http://place.map.kakao.com/2097572982,동교초등학교,커피-음료
매머드익스프레스 망원역점,126.9096197645,37.5554479919567,서울 마포구 망원동 379,52284774,음식점 > 카페 > 커피전문점 > 매머드익스프레스,CE7,없음,http://place.map.kakao.com/52284774,망원역,커피-음료
누운,126.902126818853,37.5595757928049,서울 마포구 망원동 433-2,1097247560,음식점 > 카페,CE7,010-4313-9006,http://place.map.kakao.com/1097247560,동교초등학교,커피-음료
스몰굿커피 망원역점,126.908761199692,37.5560311778812,서울 마포구 망원동 376-12,1516145205,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1516145205,망리단길,커피-음료
호버,126.90336137585226,37.5553736587215,서울 마포구 망원동 409-61,162670710,음식점 > 카페,CE7,없음,http://place.map.kakao.com/162670710,망리단길,커피-음료
베러댄알콜,126.90471685501248,37.55474856717831,서울 마포구 망원동 399-44,163310640,음식점 > 카페,CE7,070-8251-0466,http://place.map.kakao.com/163310640,망리단길,커피-음료
에그밀,126.903113675902,37.559628864543,서울 마포구 망원동 475-40,285155093,음식점 > 카페 > 테마카페 > 디저트카페,CE7,0503-7153-7186,http://place.map.kakao.com/285155093,KB국민은행 망원동지점,커피-음료
메럴리,126.903698716603,37.558825654094,서울 마포구 망원동 425-24,1599315556,음식점 > 카페,CE7,010-5905-1105,http://place.map.kakao.com/1599315556,동교초등학교,커피-음료
무흐,126.90983678554264,37.553794827493206,서울 마포구 망원동 385-44,1300805624,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-7791-7773,http://place.map.kakao.com/1300805624,망원역,커피-음료
닷트 dott,126.903678663642,37.5576984906341,서울 마포구 망원동 427-10,1181594448,음식점 > 카페,CE7,0503-7153-1975,http://place.map.kakao.com/1181594448,동교초등학교,커피-음료
하우스오브바이닐 망원점,126.903249161428,37.5546320459869,서울 마포구 망원동 405-17,1535275573,음식점 > 카페,CE7,02-332-9546,http://place.map.kakao.com/1535275573,망리단길,커피-음료
한강에스프레소,126.90186940863782,37.553910109351655,서울 마포구 망원동 456-27,394201778,음식점 > 카페 > 커피전문점,CE7,010-6665-8207,http://place.map.kakao.com/394201778,망원나들목체육관,커피-음료
페트롤플레이스,126.909671618277,37.553743344396,서울 마포구 망원동 385-39,480439330,음식점 > 카페,CE7,02-336-5826,http://place.map.kakao.com/480439330,망원역,커피-음료
레코드시즌,126.908985556167,37.5558079037123,서울 마포구 망원동 376-25,1419333748,음식점 > 카페,CE7,010-4128-0068,http://place.map.kakao.com/1419333748,망리단길,커피-음료
고리,126.902838163938,37.5573878589936,서울 마포구 망원동 421-4,938212941,음식점 > 카페,CE7,0502-5552-0963,http://place.map.kakao.com/938212941,동교초등학교,커피-음료
위트윈스,126.906497692321,37.554238224287,서울 마포구 망원동 57-179,2085885339,음식점 > 카페,CE7,없음,http://place.map.kakao.com/2085885339,망리단길,커피-음료
딥블루레이크,126.90012719829,37.5551394110497,서울 마포구 망원동 455-3,1611340177,음식점 > 카페,CE7,02-323-8532,http://place.map.kakao.com/1611340177,망리단길,커피-음료
스테어,126.90149680555984,37.55927433596933,서울 마포구 망원동 432-57,753961371,음식점 > 카페,CE7,0502-5552-4330,http://place.map.kakao.com/753961371,동교초등학교,커피-음료
오렌지페블,126.908693492539,37.5567969731621,서울 마포구 망원동 57-275,864159937,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/864159937,망원역,커피-음료
고체,126.902423917703,37.5539321928394,서울 마포구 망원동 397-21,1324444548,음식점 > 카페 > 테마카페 > 디저트카페,CE7,010-9979-3262,http://place.map.kakao.com/1324444548,망리단길,커피-음료
히피커피,126.902873788326,37.5543560325769,서울 마포구 망원동 398-31,180848635,음식점 > 카페,CE7,0502-5553-1901,http://place.map.kakao.com/180848635,망리단길,커피-음료
꼬레소레하우스,126.904883461292,37.5527764178052,서울 마포구 망원동 394-46,156262262,음식점 > 카페,CE7,0503-7152-1236,http://place.map.kakao.com/156262262,망리단길,커피-음료
프레피커피랩 망원점,126.909789774133,37.5552408925689,서울 마포구 망원동 379-25,1528313820,음식점 > 카페 > 커피전문점,CE7,070-8657-0805,http://place.map.kakao.com/1528313820,망원역,커피-음료
텀어우드,126.902967984719,37.5541524845911,서울 마포구 망원동 398-35,1293967995,음식점 > 카페,CE7,070-8080-5983,http://place.map.kakao.com/1293967995,망리단길,커피-음료
카페게이트 망원역점,126.910697629436,37.5550667892105,서울 마포구 망원동 378-11,1253776250,음식점 > 카페 > 커피전문점 > 카페게이트,CE7,0507-1385-8919,http://place.map.kakao.com/1253776250,망원역,커피-음료
바나타이거 망원점,126.904200451621,37.55766467727,서울 마포구 망원동 422-18,1815189022,음식점 > 카페 > 커피전문점 > 바나타이거,CE7,0502-5553-5125,http://place.map.kakao.com/1815189022,동교초등학교,커피-음료
카페게이트 망원한강점,126.903374909656,37.5571630502114,서울 마포구 망원동 422-35,2129652732,음식점 > 카페 > 커피전문점 > 카페게이트,CE7,02-6465-4322,http://place.map.kakao.com/2129652732,동교초등학교,커피-음료
이호커피 망원점,126.90546355932116,37.55314088675673,서울 마포구 망원동 394-118,941603101,음식점 > 카페,CE7,0503-7151-6593,http://place.map.kakao.com/941603101,망리단길,커피-음료
인바이트,126.908674235964,37.55588334709647,서울 마포구 망원동 376-13,1666714903,음식점 > 카페 > 테마카페 > 디저트카페,CE7,0503-7153-8864,http://place.map.kakao.com/1666714903,망리단길,커피-음료
요거트아이스크림의정석 망원점,126.905446907567,37.5546761732694,서울 마포구 망원동 400-20,300091415,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,CE7,0507-1392-8607,http://place.map.kakao.com/300091415,망리단길,커피-음료
그냥방실,126.904222614328,37.5562654467751,서울 마포구 망원동 415-58,1202937064,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1202937064,망리단길,커피-음료
딜리커피 망원,126.905231078596,37.5553094014111,서울 마포구 망원동 403-14,966218107,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-8835-8655,http://place.map.kakao.com/966218107,망원시장,커피-음료
요거로밀,126.9060749438048,37.55743642907657,서울 마포구 망원동 486-32,588822286,음식점 > 카페 > 테마카페 > 디저트카페,CE7,02-336-5950,http://place.map.kakao.com/588822286,망원시장,커피-음료
오늘요거,126.908066740204,37.5556810522632,서울 마포구 망원동 57-88,1705080114,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/1705080114,망리단길,커피-음료
M1CT,126.90163689243016,37.5534413971428,서울 마포구 망원동 457-51,636625983,음식점 > 카페,CE7,0507-1310-3127,http://place.map.kakao.com/636625983,망원나들목체육관,커피-음료
필담,126.908377451366,37.553329690324,서울 마포구 망원동 384-45,1055053824,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1055053824,망리단길,커피-음료
포트레이트 커피바,126.90650840488,37.5565339740068,서울 마포구 망원동 414-27,1291730987,음식점 > 카페,CE7,010-5018-4693,http://place.map.kakao.com/1291730987,망원시장,커피-음료
카페엠,126.90646497617551,37.55596631136814,서울 마포구 망원동 414-109,1736421664,음식점 > 카페,CE7,010-2371-7536,http://place.map.kakao.com/1736421664,망원시장,커피-음료
파사도 망원,126.905567731547,37.5557871997154,서울 마포구 망원동 411-18,739373855,음식점 > 카페 > 커피전문점,CE7,070-5138-9970,http://place.map.kakao.com/739373855,망원시장,커피-음료
히카,126.90384593976802,37.55699314630824,서울 마포구 망원동 415-15,1243515681,음식점 > 카페 > 테마카페 > 디저트카페,CE7,02-6396-9544,http://place.map.kakao.com/1243515681,망리단길,커피-음료
보통공원,126.90561066902504,37.55763608016845,서울 마포구 망원동 423-15,1886415074,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1886415074,망원월드컵시장,커피-음료
코코부코 망원본점,126.904340464661,37.55260749257,서울 마포구 망원동 396-29,27417081,음식점 > 카페,CE7,없음,http://place.map.kakao.com/27417081,망리단길,커피-음료
